pincode,age_0_5,age_18_greater,state,district,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,adult_spike_ratio,velocity_index,ghost_ratio,anomaly_label,anomaly_score,primary_risk_factor,risk_status
324001,307.0,4.0,Rajasthan,Kota,2693.0,3219.0,1189.0,8455.0,0.0128205128205128,3882.0,0.441351150705271,1,0.15404694566369226,ghost_ratio,Low
324002,309.0,2.0,Rajasthan,Kota,3114.0,3287.0,843.0,5739.0,0.0064102564102564,3957.0,0.2706260032102728,1,0.2353947417373065,velocity_index,Low
324003,59.0,0.0,Rajasthan,Kota,621.0,674.0,33.0,405.0,0.0,654.0,0.0530546623794212,1,0.3202330777562149,velocity_index,Low
324004,169.0,2.0,Rajasthan,Kota,1837.0,1776.0,384.0,3101.0,0.0116279069767441,2221.0,0.2089227421109902,1,0.29230365767920713,adult_spike_ratio,Low
324005,342.0,8.0,Rajasthan,Kota,4056.0,4567.0,1062.0,7590.0,0.0227920227920227,5118.0,0.2617697806260783,1,0.21134262698830342,velocity_index,Low
324006,144.0,6.0,Rajasthan,Kota,1635.0,1839.0,324.0,2814.0,0.0397350993377483,1959.0,0.1980440097799511,1,0.28191234478547944,velocity_index,Low
324007,166.0,7.0,Rajasthan,Kota,1776.0,1872.0,200.0,2003.0,0.0402298850574712,1976.0,0.112549240292628,1,0.2962332769177036,ghost_ratio,Low
324008,182.0,4.0,Rajasthan,Kota,2012.0,2113.0,558.0,3744.0,0.0213903743315508,2570.0,0.2771982116244411,1,0.2505408495505616,ghost_ratio,Low
324009,238.0,2.0,Rajasthan,Kota,2336.0,2729.0,560.0,3670.0,0.0082987551867219,2896.0,0.2396234488660676,1,0.27814814261297577,adult_spike_ratio,Low
324010,152.0,3.0,Rajasthan,Kota,1726.0,1875.0,446.0,2902.0,0.0192307692307692,2172.0,0.2582513028372901,1,0.2682834250240243,ghost_ratio,Low
325001,265.0,1.0,Rajasthan,Kota,2652.0,2614.0,435.0,4915.0,0.0037453183520599,3087.0,0.1639653222766679,1,0.28858764312983,ghost_ratio,Low
325003,124.0,4.0,Rajasthan,Kota,1490.0,1878.0,162.0,1532.0,0.0310077519379844,1652.0,0.1086519114688128,1,0.3040303070721955,ghost_ratio,Low
325004,560.0,19.0,Rajasthan,Kota,2503.0,2403.0,372.0,5798.0,0.0327586206896551,2875.0,0.1485623003194888,1,0.2798436101939657,ghost_ratio,Low
325009,370.0,4.0,Rajasthan,Kota,1924.0,1311.0,172.0,1394.0,0.0106666666666666,2096.0,0.0893506493506493,1,0.2997197584812223,ghost_ratio,Low
325201,113.0,2.0,Rajasthan,Kota,941.0,816.0,196.0,1822.0,0.0172413793103448,1137.0,0.208067940552017,1,0.30292425517945404,velocity_index,Low
325202,363.0,1.0,Rajasthan,Baran,3138.0,3643.0,209.0,1347.0,0.0027397260273972,3347.0,0.066581713921631,1,0.2739072609537137,velocity_index,Low
325203,64.0,0.0,Rajasthan,Kota,994.0,964.0,75.0,761.0,0.0,1069.0,0.0753768844221105,1,0.3283866908856487,adult_spike_ratio,Low
325204,247.0,4.0,Rajasthan,Kota,2576.0,2145.0,456.0,5192.0,0.0158730158730158,3032.0,0.1769499417927823,1,0.29087777409601717,ghost_ratio,Low
325205,791.0,20.0,Rajasthan,Baran,5494.0,5237.0,1647.0,13349.0,0.0246305418719211,7141.0,0.2997270245677889,1,0.1587605488809748,velocity_index,Low
325206,131.0,0.0,Rajasthan,Baran,1187.0,1502.0,139.0,1220.0,0.0,1326.0,0.117003367003367,1,0.32904555488281734,adult_spike_ratio,Low
325207,144.0,0.0,Rajasthan,Kota,1061.0,1106.0,69.0,1422.0,0.0,1130.0,0.0649717514124293,1,0.3214139654072204,adult_spike_ratio,Low
325208,39.0,0.0,Rajasthan,Kota,539.0,453.0,75.0,738.0,0.0,614.0,0.1388888888888889,1,0.3279660854396285,adult_spike_ratio,Low
325209,42.0,0.0,Rajasthan,Baran,640.0,959.0,73.0,1288.0,0.0,713.0,0.1138845553822152,1,0.3314386212926277,adult_spike_ratio,Low
325214,124.0,1.0,Rajasthan,Kota,923.0,865.0,133.0,1187.0,0.0079365079365079,1056.0,0.1439393939393939,1,0.31400068298951583,velocity_index,Low
325215,369.0,6.0,Rajasthan,Baran,3012.0,2494.0,404.0,5013.0,0.0159574468085106,3416.0,0.1340856289412545,1,0.2814995401084481,velocity_index,Low
325216,661.0,10.0,Rajasthan,Baran,6089.0,5921.0,902.0,8266.0,0.0148809523809523,6991.0,0.148111658456486,1,0.20438442002009133,velocity_index,Low
325217,406.0,2.0,Rajasthan,Baran,5015.0,5441.0,745.0,5563.0,0.0048899755501222,5760.0,0.1485247208931419,1,0.23860065637373945,velocity_index,Low
325218,180.0,4.0,Rajasthan,Baran,1858.0,1450.0,225.0,2214.0,0.0216216216216216,2083.0,0.1210328133405056,1,0.2987008024737879,ghost_ratio,Low
325219,111.0,1.0,Rajasthan,Baran,1676.0,1205.0,338.0,4312.0,0.0088495575221238,2014.0,0.2015503875968992,1,0.2980509339644687,adult_spike_ratio,Low
325220,834.0,29.0,Rajasthan,Baran,4969.0,4744.0,784.0,13468.0,0.0335648148148148,5753.0,0.1577464788732394,1,0.22674818658596235,velocity_index,Low
325221,393.0,4.0,Rajasthan,Baran,5293.0,4369.0,577.0,10893.0,0.0100502512562814,5870.0,0.1089913109180204,1,0.24519415659968213,velocity_index,Low
325222,124.0,0.0,Rajasthan,Baran,1234.0,1156.0,109.0,1900.0,0.0,1343.0,0.0882591093117408,1,0.3250908111108305,adult_spike_ratio,Low
325223,102.0,0.0,Rajasthan,Baran,1209.0,867.0,185.0,3006.0,0.0,1394.0,0.152892561983471,1,0.32398739889296196,adult_spike_ratio,Low
325601,225.0,3.0,Rajasthan,Kota,1948.0,1457.0,240.0,3730.0,0.0131004366812227,2188.0,0.1231400718317085,1,0.3055583365842864,ghost_ratio,Low
325602,123.0,4.0,Rajasthan,Kota,1639.0,1310.0,229.0,5331.0,0.03125,1868.0,0.1396341463414634,1,0.3000092962627313,ghost_ratio,Low
326001,465.0,3.0,Rajasthan,Jhalawar,3212.0,3450.0,922.0,6731.0,0.0063965884861407,4134.0,0.2869592281356987,1,0.22184200303982987,velocity_index,Low
326021,106.0,0.0,Rajasthan,Jhalawar,1128.0,889.0,210.0,3577.0,0.0,1338.0,0.1860053144375553,1,0.3203241164320626,adult_spike_ratio,Low
326022,154.0,4.0,Rajasthan,Jhalawar,1927.0,2024.0,223.0,2020.0,0.0251572327044025,2150.0,0.1156639004149377,1,0.29650134289983876,ghost_ratio,Low
326023,437.0,4.0,Rajasthan,Jhalawar,3575.0,4253.0,457.0,3932.0,0.0090497737556561,4032.0,0.1277964205816554,1,0.273298208218161,velocity_index,Low
326033,364.0,3.0,Rajasthan,Jhalawar,3910.0,2760.0,369.0,7111.0,0.0081521739130434,4279.0,0.094349271286116,1,0.26935255567476313,velocity_index,Low
326034,372.0,2.0,Rajasthan,Jhalawar,2016.0,1504.0,314.0,4633.0,0.0053333333333333,2330.0,0.1556767476450173,1,0.298169328509687,ghost_ratio,Low
326035,84.0,1.0,Rajasthan,Jhalawar,1183.0,1146.0,165.0,1900.0,0.0116279069767441,1348.0,0.1393581081081081,1,0.3138756241817487,velocity_index,Low
326036,278.0,2.0,Rajasthan,Jhalawar,1799.0,1890.0,216.0,2710.0,0.0071174377224199,2015.0,0.12,1,0.30650381524488113,ghost_ratio,Low
326037,407.0,3.0,Rajasthan,Jhalawar,5039.0,3791.0,697.0,7532.0,0.0072992700729927,5736.0,0.1382936507936508,1,0.2460686328728075,velocity_index,Low
326038,351.0,17.0,Rajasthan,Jhalawar,3251.0,2902.0,353.0,4459.0,0.046070460704607,3604.0,0.1085485854858548,1,0.2589310327508856,velocity_index,Low
326039,279.0,2.0,Rajasthan,Jhalawar,3354.0,2093.0,262.0,9557.0,0.0070921985815602,3616.0,0.0780923994038748,1,0.2786772532633101,velocity_index,Low
326501,163.0,3.0,Rajasthan,Kota,925.0,774.0,196.0,1899.0,0.0179640718562874,1121.0,0.2116630669546436,1,0.3029048898469878,velocity_index,Low
326502,344.0,3.0,Rajasthan,Jhalawar,1823.0,1449.0,418.0,3356.0,0.0086206896551724,2241.0,0.2291666666666666,1,0.2863439734152388,adult_spike_ratio,Low
326512,358.0,1.0,Rajasthan,Jhalawar,1847.0,1631.0,533.0,5369.0,0.0027777777777777,2380.0,0.2884199134199134,1,0.26254598253520495,ghost_ratio,Low
326513,329.0,2.0,Rajasthan,Jhalawar,2350.0,2503.0,473.0,3631.0,0.0060240963855421,2823.0,0.2011909825606125,1,0.2898350713327504,ghost_ratio,Low
326514,216.0,1.0,Rajasthan,Jhalawar,2221.0,1851.0,170.0,1804.0,0.0045871559633027,2391.0,0.0765076507650765,1,0.29207543835385325,ghost_ratio,Low
326515,182.0,6.0,Rajasthan,Jhalawar,2044.0,1732.0,151.0,1033.0,0.0317460317460317,2195.0,0.0738386308068459,1,0.2865929056440251,ghost_ratio,Low
326516,109.0,0.0,Rajasthan,Jhalawar,988.0,1098.0,144.0,3858.0,0.0,1132.0,0.1456016177957532,1,0.3232227320970753,adult_spike_ratio,Low
326517,143.0,5.0,Rajasthan,Kota,867.0,660.0,89.0,1205.0,0.0335570469798657,956.0,0.1025345622119815,1,0.3067147524057907,velocity_index,Low
326518,177.0,4.0,Rajasthan,Kota,1082.0,972.0,126.0,981.0,0.0219780219780219,1208.0,0.1163434903047091,1,0.31139261559215875,velocity_index,Low
326519,439.0,10.0,Rajasthan,Kota,2204.0,1913.0,393.0,4616.0,0.0222222222222222,2597.0,0.1782312925170068,1,0.2856080677389659,ghost_ratio,Low
326520,147.0,2.0,Rajasthan,Kota,536.0,407.0,58.0,933.0,0.0133333333333333,594.0,0.1080074487895716,1,0.3056338226365543,velocity_index,Low
326529,97.0,2.0,Rajasthan,Kota,594.0,404.0,77.0,1071.0,0.02,671.0,0.1294117647058823,1,0.3148027088240859,velocity_index,Low
326530,81.0,0.0,Rajasthan,Kota,980.0,700.0,113.0,1235.0,0.0,1093.0,0.1151885830784913,1,0.3324274019396623,adult_spike_ratio,Low
327001,960.0,3.0,Rajasthan,Banswara,11084.0,9308.0,1185.0,11282.0,0.0031120331950207,12269.0,0.1069012178619756,1,0.1073403535900026,velocity_index,Low
327021,264.0,0.0,Rajasthan,Banswara,2446.0,1359.0,163.0,3018.0,0.0,2609.0,0.06661217817736,1,0.2981630776635698,adult_spike_ratio,Low
327022,167.0,2.0,Rajasthan,Banswara,2432.0,2029.0,157.0,6765.0,0.0117647058823529,2589.0,0.0645293875873407,1,0.2878174769638853,adult_spike_ratio,Low
327023,427.0,4.0,Rajasthan,Banswara,4804.0,2757.0,343.0,3253.0,0.0092592592592592,5147.0,0.0713839750260145,1,0.2486535919240621,velocity_index,Low
327024,25.0,0.0,Rajasthan,Banswara,289.0,330.0,37.0,475.0,0.0,326.0,0.1275862068965517,1,0.32440417294008195,adult_spike_ratio,Low
327025,143.0,2.0,Rajasthan,Banswara,1867.0,1462.0,147.0,1876.0,0.0136986301369863,2014.0,0.0786937901498929,1,0.2986106484283163,ghost_ratio,Low
327026,193.0,0.0,Rajasthan,Pratapgarh,2502.0,1539.0,121.0,2024.0,0.0,2623.0,0.048341989612465,1,0.2869374505022499,adult_spike_ratio,Low
327027,584.0,3.0,Rajasthan,Pratapgarh,7153.0,3646.0,614.0,13120.0,0.0051020408163265,7767.0,0.0858261112664243,1,0.20269087494589566,velocity_index,Low
327031,215.0,3.0,Rajasthan,Banswara,3007.0,2455.0,294.0,8152.0,0.0136986301369863,3301.0,0.0977393617021276,1,0.28619453420664126,ghost_ratio,Low
327032,238.0,4.0,Rajasthan,Banswara,2209.0,1804.0,106.0,4636.0,0.0164609053497942,2315.0,0.0479638009049773,1,0.28129215184230816,adult_spike_ratio,Low
327034,186.0,3.0,Rajasthan,Banswara,2434.0,1865.0,230.0,7811.0,0.0157894736842105,2664.0,0.0944558521560575,1,0.297383900935434,ghost_ratio,Low
327601,203.0,0.0,Rajasthan,Banswara,4201.0,3331.0,226.0,3916.0,0.0,4427.0,0.0537839124226558,1,0.23120768543046022,velocity_index,Low
327602,213.0,1.0,Rajasthan,Banswara,3860.0,3138.0,401.0,4041.0,0.0046511627906976,4261.0,0.1038591038591038,1,0.26041734023610613,velocity_index,Low
327604,115.0,0.0,Rajasthan,Banswara,1559.0,1356.0,186.0,5068.0,0.0,1745.0,0.1192307692307692,1,0.32446124352497263,adult_spike_ratio,Low
327605,60.0,0.0,Rajasthan,Banswara,647.0,479.0,38.0,461.0,0.0,685.0,0.0586419753086419,1,0.32342522792376843,velocity_index,Low
327606,60.0,0.0,Rajasthan,Banswara,953.0,816.0,105.0,2346.0,0.0,1058.0,0.110062893081761,1,0.3298974978413969,adult_spike_ratio,Low
327608,45.0,0.0,Rajasthan,Banswara,442.0,439.0,35.0,1053.0,0.0,477.0,0.0790067720090293,1,0.329002734635466,adult_spike_ratio,Low
327801,482.0,5.0,Rajasthan,Banswara,6503.0,5589.0,1075.0,23911.0,0.0102459016393442,7578.0,0.1652829028290283,1,0.20248964823649013,velocity_index,Low
328001,984.0,33.0,Rajasthan,Dholpur,6143.0,4649.0,1710.0,12344.0,0.0324165029469548,7853.0,0.2783203125,1,0.15436921832978123,velocity_index,Low
328021,1254.0,39.0,Rajasthan,Dholpur,7007.0,3567.0,1878.0,11691.0,0.0301391035548686,8885.0,0.2679794520547945,1,0.14165559451776577,velocity_index,Low
328022,659.0,20.0,Rajasthan,Dholpur,5101.0,2463.0,796.0,6708.0,0.0294117647058823,5897.0,0.1560172481379851,1,0.2325665822999075,velocity_index,Low
328023,400.0,1.0,Rajasthan,Dholpur,3439.0,1534.0,404.0,3592.0,0.0024875621890547,3843.0,0.1174418604651162,1,0.2711749955764631,velocity_index,Low
328024,394.0,7.0,Rajasthan,Dholpur,4255.0,2454.0,516.0,5091.0,0.017412935323383,4771.0,0.1212406015037594,1,0.2580527496763627,velocity_index,Low
328025,462.0,24.0,Rajasthan,Dholpur,5043.0,2642.0,646.0,4990.0,0.0492813141683778,5689.0,0.1280729579698651,1,0.21525378990637561,velocity_index,Low
328026,309.0,2.0,Rajasthan,Dholpur,2832.0,1698.0,712.0,3410.0,0.0064102564102564,3544.0,0.2513236851394281,1,0.25410798543976904,velocity_index,Low
328027,404.0,5.0,Rajasthan,Dholpur,4737.0,2414.0,872.0,9499.0,0.0121951219512195,5609.0,0.1840439003799071,1,0.2301473351271937,velocity_index,Low
328028,64.0,4.0,Rajasthan,Dholpur,435.0,487.0,84.0,1044.0,0.0579710144927536,519.0,0.1926605504587156,1,0.2753484253824963,adult_spike_ratio,Low
328029,152.0,6.0,Rajasthan,Dholpur,1847.0,1007.0,356.0,4531.0,0.0377358490566037,2203.0,0.1926406926406926,1,0.2746309503758812,adult_spike_ratio,Low
328030,412.0,5.0,Rajasthan,Dholpur,3134.0,1812.0,330.0,1808.0,0.0119617224880382,3464.0,0.1052631578947368,1,0.2804662984101292,velocity_index,Low
328031,128.0,4.0,Rajasthan,Dholpur,1622.0,1031.0,293.0,2005.0,0.0300751879699248,1915.0,0.1805298829328404,1,0.29122298445646805,velocity_index,Low
328041,190.0,0.0,Rajasthan,Dholpur,2232.0,1232.0,273.0,2462.0,0.0,2505.0,0.122257053291536,1,0.3106234474037389,adult_spike_ratio,Low
331001,1012.0,18.0,Rajasthan,Churu,7283.0,8476.0,1085.0,8274.0,0.017458777885548,8368.0,0.1489566172432729,1,0.18768367110745648,velocity_index,Low
331021,82.0,2.0,Rajasthan,Churu,831.0,1469.0,61.0,386.0,0.0235294117647058,892.0,0.0733173076923077,1,0.3043285659232878,velocity_index,Low
331022,919.0,21.0,Rajasthan,Churu,5952.0,6242.0,865.0,6179.0,0.0223166843783209,6817.0,0.1453048882916176,1,0.2110588475294543,velocity_index,Low
331023,581.0,2.0,Rajasthan,Churu,5529.0,6644.0,877.0,10830.0,0.0034246575342465,6406.0,0.1585895117540687,1,0.22024076883172067,velocity_index,Low
331024,224.0,5.0,Rajasthan,Sikar,1766.0,1998.0,151.0,1525.0,0.0217391304347826,1917.0,0.0854555744199207,1,0.30052231004338636,ghost_ratio,Low
331025,47.0,0.0,Rajasthan,Jhunjhunun,446.0,653.0,44.0,216.0,0.0,490.0,0.0984340044742729,1,0.32997223342061077,adult_spike_ratio,Low
331026,83.0,2.0,Rajasthan,Jhunjhunun,632.0,997.0,63.0,690.0,0.0232558139534883,695.0,0.0995260663507109,1,0.306127455633942,velocity_index,Low
331027,222.0,3.0,Rajasthan,Jhunjhunun,1349.0,2285.0,115.0,1520.0,0.0132743362831858,1464.0,0.0851851851851851,1,0.3053382099494429,velocity_index,Low
331028,99.0,0.0,Rajasthan,Jhunjhunun,755.0,1256.0,84.0,735.0,0.0,839.0,0.1111111111111111,1,0.32924962729917084,velocity_index,Low
331029,129.0,2.0,Rajasthan,Churu,1534.0,2017.0,77.0,997.0,0.0151515151515151,1611.0,0.0501628664495114,1,0.2933002572647074,velocity_index,Low
331030,39.0,0.0,Rajasthan,Jhunjhunun,146.0,215.0,16.0,152.0,0.0,162.0,0.1088435374149659,1,0.31508430719270764,adult_spike_ratio,Low
331031,50.0,1.0,Rajasthan,Churu,588.0,689.0,38.0,241.0,0.0192307692307692,626.0,0.064516129032258,1,0.30739370165428415,velocity_index,Low
331301,140.0,0.0,Rajasthan,Churu,905.0,1167.0,102.0,1244.0,0.0,1007.0,0.1125827814569536,1,0.33256561379118316,adult_spike_ratio,Low
331302,88.0,1.0,Rajasthan,Churu,1263.0,1208.0,68.0,911.0,0.0111111111111111,1331.0,0.0537974683544303,1,0.29748488805457546,velocity_index,Low
331303,193.0,0.0,Rajasthan,Churu,1227.0,1541.0,160.0,2003.0,0.0,1387.0,0.1302931596091205,1,0.3253681748638029,adult_spike_ratio,Low
331304,490.0,6.0,Rajasthan,Churu,5448.0,6054.0,644.0,7823.0,0.0120724346076458,6092.0,0.1181868232703248,1,0.2370939876082463,velocity_index,Low
331305,91.0,0.0,Rajasthan,Churu,981.0,1065.0,121.0,1376.0,0.0,1102.0,0.1232179226069246,1,0.33104838595085323,adult_spike_ratio,Low
331402,74.0,3.0,Rajasthan,Churu,1051.0,1013.0,80.0,939.0,0.0384615384615384,1131.0,0.0760456273764258,1,0.297523630112928,velocity_index,Low
331403,1570.0,62.0,Rajasthan,Churu,7434.0,6739.0,1196.0,8895.0,0.0379669320269442,8630.0,0.1608607935440484,1,0.1698328420546703,velocity_index,Low
331411,157.0,8.0,Rajasthan,Churu,1982.0,1598.0,116.0,855.0,0.0481927710843373,2098.0,0.0584972264246091,1,0.26817226325793914,adult_spike_ratio,Low
331501,269.0,4.0,Rajasthan,Churu,1975.0,1558.0,175.0,1197.0,0.0145985401459854,2150.0,0.0885627530364372,1,0.29609044071945045,ghost_ratio,Low
331502,85.0,2.0,Rajasthan,Churu,834.0,584.0,110.0,578.0,0.0227272727272727,944.0,0.1317365269461078,1,0.31293075504534856,velocity_index,Low
331503,94.0,2.0,Rajasthan,Churu,1000.0,677.0,59.0,355.0,0.0206185567010309,1059.0,0.0589410589410589,1,0.30710728488022326,velocity_index,Low
331504,68.0,2.0,Rajasthan,Churu,625.0,636.0,71.0,693.0,0.028169014084507,696.0,0.1134185303514377,1,0.306272082721703,velocity_index,Low
331505,190.0,1.0,Rajasthan,Churu,1757.0,1182.0,127.0,656.0,0.0052083333333333,1884.0,0.0722411831626848,1,0.29670889528155836,velocity_index,Low
331506,197.0,1.0,Rajasthan,Churu,2116.0,1775.0,235.0,1602.0,0.0050251256281407,2351.0,0.1110061407652338,1,0.29660292707020297,ghost_ratio,Low
331507,537.0,8.0,Rajasthan,Churu,5349.0,4393.0,908.0,5888.0,0.0146520146520146,6257.0,0.1697196261682243,1,0.2223062638166804,velocity_index,Low
331517,258.0,9.0,Rajasthan,Churu,4500.0,2682.0,306.0,1257.0,0.0335820895522388,4806.0,0.0679848922461675,1,0.2361028641567599,velocity_index,Low
331518,224.0,4.0,Rajasthan,Churu,3140.0,2002.0,234.0,1585.0,0.0174672489082969,3374.0,0.0744985673352435,1,0.27871020485235243,velocity_index,Low
331701,101.0,0.0,Rajasthan,Churu,1080.0,1420.0,91.0,2074.0,0.0,1171.0,0.0841813135985199,1,0.3257281727466253,adult_spike_ratio,Low
331801,52.0,1.0,Rajasthan,Bikaner,705.0,709.0,51.0,357.0,0.0185185185185185,756.0,0.0722379603399433,1,0.30748216562242026,velocity_index,Low
331802,285.0,1.0,Rajasthan,Churu,3060.0,2938.0,239.0,1204.0,0.0034843205574912,3299.0,0.0780790591310029,1,0.2809512817907814,ghost_ratio,Low
331803,743.0,23.0,Rajasthan,Bikaner,5995.0,5834.0,694.0,6726.0,0.029986962190352,6689.0,0.1157438292194796,1,0.21806253411178822,velocity_index,Low
331811,95.0,3.0,Rajasthan,Bikaner,1570.0,1938.0,206.0,2330.0,0.0303030303030303,1776.0,0.1311266709102482,1,0.3031566255564614,ghost_ratio,Low
332001,1048.0,38.0,Rajasthan,Sikar,6661.0,6810.0,1899.0,15117.0,0.0349586016559337,8560.0,0.2850495346742719,1,0.13548555585824118,velocity_index,Low
332002,79.0,2.0,Rajasthan,Sikar,860.0,760.0,133.0,767.0,0.024390243902439,993.0,0.1544715447154471,1,0.3034074555189694,velocity_index,Low
332021,89.0,1.0,Rajasthan,Sikar,1037.0,1419.0,71.0,487.0,0.0109890109890109,1108.0,0.0684007707129094,1,0.3052763345848212,velocity_index,Low
332023,100.0,2.0,Rajasthan,Sikar,1145.0,1347.0,194.0,1016.0,0.0194174757281553,1339.0,0.169284467713787,1,0.30813307574483045,velocity_index,Low
332024,77.0,3.0,Rajasthan,Sikar,842.0,1221.0,60.0,473.0,0.037037037037037,902.0,0.0711743772241993,1,0.3028242911942404,velocity_index,Low
332025,148.0,1.0,Rajasthan,Sikar,1427.0,1731.0,204.0,1391.0,0.0066666666666666,1631.0,0.1428571428571428,1,0.3052631334965385,velocity_index,Low
332026,79.0,0.0,Rajasthan,Sikar,802.0,737.0,70.0,646.0,0.0,872.0,0.087173100871731,1,0.3305903816985302,adult_spike_ratio,Low
332027,116.0,0.0,Rajasthan,Sikar,1298.0,1543.0,146.0,1031.0,0.0,1444.0,0.1123941493456505,1,0.327459101621668,adult_spike_ratio,Low
332028,78.0,2.0,Rajasthan,Sikar,983.0,1147.0,113.0,822.0,0.0246913580246913,1096.0,0.1148373983739837,1,0.3106946048376952,velocity_index,Low
332029,22.0,0.0,Rajasthan,Sikar,503.0,593.0,52.0,420.0,0.0,555.0,0.1031746031746031,1,0.3253324778502382,adult_spike_ratio,Low
332030,51.0,0.0,Rajasthan,Sikar,555.0,710.0,51.0,309.0,0.0,606.0,0.0917266187050359,1,0.3267694406980181,adult_spike_ratio,Low
332031,66.0,0.0,Rajasthan,Sikar,867.0,1314.0,75.0,770.0,0.0,942.0,0.086405529953917,1,0.3300141994153415,velocity_index,Low
332041,87.0,0.0,Rajasthan,Sikar,1085.0,1185.0,135.0,1069.0,0.0,1220.0,0.1243093922651933,1,0.32791944021863256,adult_spike_ratio,Low
332042,26.0,0.0,Rajasthan,Sikar,284.0,339.0,78.0,414.0,0.0,362.0,0.2736842105263158,1,0.300049940938999,adult_spike_ratio,Low
332301,530.0,14.0,Rajasthan,Sikar,4338.0,5420.0,575.0,5412.0,0.0256880733944954,4913.0,0.1325190135976031,1,0.25169898808492647,velocity_index,Low
332302,27.0,1.0,Rajasthan,Sikar,346.0,401.0,25.0,169.0,0.0344827586206896,371.0,0.0720461095100864,1,0.2931546745885824,velocity_index,Low
332303,84.0,2.0,Rajasthan,Sikar,1001.0,1311.0,56.0,478.0,0.0229885057471264,1057.0,0.0558882235528942,1,0.30015755029002017,velocity_index,Low
332304,47.0,0.0,Rajasthan,Sikar,586.0,567.0,72.0,585.0,0.0,658.0,0.1226575809199318,1,0.333072846076721,adult_spike_ratio,Low
332305,23.0,0.0,Rajasthan,Sikar,257.0,340.0,47.0,254.0,0.0,304.0,0.1821705426356589,1,0.32355002846213265,adult_spike_ratio,Low
332307,25.0,0.0,Rajasthan,Sikar,290.0,361.0,21.0,170.0,0.0,311.0,0.0721649484536082,1,0.3250534733787587,adult_spike_ratio,Low
332311,321.0,17.0,Rajasthan,Sikar,3008.0,3276.0,249.0,2201.0,0.0501474926253687,3257.0,0.0827517447657028,1,0.2661587498584052,adult_spike_ratio,Low
332312,84.0,1.0,Rajasthan,Sikar,821.0,1093.0,110.0,1143.0,0.0116279069767441,931.0,0.1338199513381995,1,0.314571655672359,velocity_index,Low
332315,79.0,0.0,Rajasthan,Sikar,857.0,970.0,111.0,867.0,0.0,968.0,0.1293706293706293,1,0.32989172881826434,velocity_index,Low
332316,83.0,1.0,Rajasthan,Sikar,551.0,706.0,64.0,662.0,0.0117647058823529,615.0,0.1159420289855072,1,0.31128343007237996,velocity_index,Low
332317,24.0,2.0,Rajasthan,Sikar,534.0,684.0,55.0,521.0,0.074074074074074,589.0,0.102803738317757,1,0.26942647763875716,adult_spike_ratio,Low
332318,75.0,1.0,Rajasthan,Sikar,1067.0,1511.0,49.0,399.0,0.0129870129870129,1116.0,0.045880149812734,1,0.29552143234770933,velocity_index,Low
332401,128.0,3.0,Rajasthan,Sikar,1023.0,1071.0,153.0,1308.0,0.0227272727272727,1176.0,0.1494140625,1,0.30476949218963795,velocity_index,Low
332402,197.0,0.0,Rajasthan,Sikar,1799.0,1677.0,164.0,826.0,0.0,1963.0,0.0911111111111111,1,0.3194748340613702,adult_spike_ratio,Low
332403,109.0,4.0,Rajasthan,Sikar,1363.0,1329.0,189.0,1216.0,0.0350877192982456,1552.0,0.1385630498533724,1,0.29892007322697856,ghost_ratio,Low
332404,168.0,5.0,Rajasthan,Sikar,1877.0,2014.0,264.0,1635.0,0.028735632183908,2141.0,0.1405750798722044,1,0.2921249018963292,ghost_ratio,Low
332405,94.0,2.0,Rajasthan,Sikar,664.0,608.0,72.0,348.0,0.0206185567010309,736.0,0.1082706766917293,1,0.31374207666256054,velocity_index,Low
332406,74.0,0.0,Rajasthan,Sikar,749.0,1008.0,108.0,903.0,0.0,857.0,0.144,1,0.3262341848427338,adult_spike_ratio,Low
332411,60.0,2.0,Rajasthan,Sikar,507.0,567.0,82.0,526.0,0.0317460317460317,589.0,0.1614173228346456,1,0.2968707264714609,velocity_index,Low
332601,102.0,0.0,Rajasthan,Sikar,1125.0,1092.0,160.0,1236.0,0.0,1285.0,0.1420959147424511,1,0.3233299980352549,adult_spike_ratio,Low
332602,196.0,6.0,Rajasthan,Sikar,1234.0,1113.0,188.0,1499.0,0.0295566502463054,1422.0,0.1522267206477733,1,0.3040012589241302,velocity_index,Low
332603,67.0,1.0,Rajasthan,Sikar,602.0,765.0,53.0,537.0,0.0144927536231884,655.0,0.087893864013267,1,0.3081102951053635,velocity_index,Low
332701,251.0,5.0,Rajasthan,Sikar,2104.0,3082.0,190.0,1121.0,0.0194552529182879,2294.0,0.0902612826603325,1,0.29952925169909833,ghost_ratio,Low
332702,118.0,1.0,Rajasthan,Sikar,957.0,835.0,135.0,762.0,0.0083333333333333,1092.0,0.1409185803757829,1,0.313773990230714,velocity_index,Low
332703,62.0,0.0,Rajasthan,Sikar,664.0,544.0,84.0,369.0,0.0,748.0,0.1263157894736842,1,0.32960299551159455,velocity_index,Low
332705,197.0,6.0,Rajasthan,Sikar,2087.0,3117.0,159.0,1464.0,0.0294117647058823,2246.0,0.0761494252873563,1,0.2872457246239831,ghost_ratio,Low
332706,112.0,1.0,Rajasthan,Sikar,1180.0,1436.0,50.0,491.0,0.0087719298245614,1230.0,0.0423370025402201,1,0.292910058683829,velocity_index,Low
